neighborhood,rent_min,rent_max,n_beds_min,n_beds_max,n_baths_min,n_baths_max,area_min,area_max,address_1,address_2
West-Los-Angeles_CA,9995.0,9995.0,4,4,5.0,5.0,3600.0,3600.0,1668 Amherst Ave,"Los Angeles, CA 90025"
West-Los-Angeles_CA,3898.0,3898.0,3,3,2.0,2.0,1200.0,1200.0,1620 South Bentley Ave,"1620 S Bentley Ave, Los Angeles, CA 90025"
West-Los-Angeles_CA,3995.0,3995.0,2,2,2.0,2.0,1062.0,1062.0,10473 Santa Monica Blvd Apt 404,"Los Angeles, CA 90025"
West-Los-Angeles_CA,2163.0,2645.0,1,1,1.0,1.0,645.0,701.0,Olive Co-Living,"1427 Barry Ave, Los Angeles, CA 90025"
West-Los-Angeles_CA,3695.0,3695.0,2,2,2.0,2.0,802.0,802.0,1539 Purdue Ave Apt 210,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4895.0,4895.0,3,3,3.0,3.0,1354.0,1354.0,1836 Colby Ave Apt 302,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4595.0,4595.0,3,3,3.0,3.0,1438.0,1438.0,1518 Federal Ave Apt 302,"Los Angeles, CA 90025"
West-Los-Angeles_CA,2700.0,2700.0,1,1,1.0,1.0,786.0,786.0,1840 Camden Ave Apt 202,"Los Angeles, CA 90025"
West-Los-Angeles_CA,2050.0,2050.0,1,1,1.0,1.0,,,1545-1549 Brockton Ave,"1545-1549 Brockton Ave, Los Angeles, CA 90025"
West-Los-Angeles_CA,3285.0,3285.0,2,2,2.0,2.0,1050.0,1050.0,Bentley Avenue Apartments,"1810 1810 S Bentley Ave, Los Angeles, CA 90025"
West-Los-Angeles_CA,4650.0,4650.0,2,2,2.0,2.0,1848.0,1848.0,1739 Federal Ave Apt 302,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4895.0,4895.0,3,3,3.0,3.0,1384.0,1384.0,1836 Colby Ave Apt 303,"Los Angeles, CA 90025"
West-Los-Angeles_CA,3285.0,3285.0,2,2,2.0,2.0,1050.0,1050.0,Bentley Avenue Apartments,"1810 S Bentley Ave, Los Angeles, CA 90025"
West-Los-Angeles_CA,3450.0,3450.0,2,2,2.0,2.0,983.0,983.0,1731 Barry Ave Apt 207,"Los Angeles, CA 90025"
West-Los-Angeles_CA,1595.0,1795.0,Studio,Studio,1.0,1.0,350.0,350.0,Beloit Avenue Apartments,"1729 1729 Beloit Ave, Los Angeles, CA 90025"
West-Los-Angeles_CA,4595.0,4595.0,3,3,3.0,3.0,1528.0,1528.0,1234 Armacost Ave Apt 203,"Los Angeles, CA 90025"
West-Los-Angeles_CA,6250.0,6250.0,3,3,2.0,2.0,1587.0,1587.0,1454 Butler Ave,"Los Angeles, CA 90025"
West-Los-Angeles_CA,2598.0,2898.0,1,2,1.0,2.0,850.0,850.0,1223 Federal Ave,"1223 Federal Ave, Los Angeles, CA 90025"
West-Los-Angeles_CA,2195.0,2195.0,1,1,1.0,1.0,800.0,800.0,11525 Rochester Ave Apt 206,"Los Angeles, CA 90025"
West-Los-Angeles_CA,1750.0,1750.0,Studio,Studio,1.0,1.0,163.0,163.0,Beloit West Co-Living,"1775 Beloit Ave, Los Angeles, CA 90025"
West-Los-Angeles_CA,7500.0,7500.0,3,3,2.0,2.0,1486.0,1486.0,1818 Thayer Ave Apt 205,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4400.0,4400.0,2,2,2.0,2.0,1600.0,1600.0,1717 Stoner Ave Apt 105,"Los Angeles, CA 90025"
West-Los-Angeles_CA,10995.0,10995.0,5,5,6.0,6.0,5699.0,5699.0,1943 Holmby Ave,"Los Angeles, CA 90025"
West-Los-Angeles_CA,1495.0,1495.0,Studio,Studio,1.0,1.0,,,bun183,"1832 and 1838 S Bundy Dr, Los Angeles, CA 90025"
West-Los-Angeles_CA,3795.0,3795.0,2,2,3.0,3.0,1449.0,1449.0,1630 S Bentley Ave Unit 105,"Los Angeles, CA 90025"
West-Los-Angeles_CA,2599.0,2599.0,1,1,1.0,1.0,600.0,600.0,1553 S Saltair Ave Unit 102,"Los Angeles, CA 90025"
West-Los-Angeles_CA,3483.0,3483.0,2,2,1.0,1.0,,,2136 Colby Ave,"Los Angeles, CA 90025"
West-Los-Angeles_CA,2700.0,2700.0,1,1,1.0,1.0,,,1603 Granville Ave Apt 1,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4695.0,4695.0,3,3,4.0,4.0,1358.0,1358.0,2027 Beloit Ave Unit 101,"Los Angeles, CA 90025"
West-Los-Angeles_CA,2995.0,2995.0,1,1,1.0,1.0,622.0,622.0,1539 Purdue Ave Apt 112,"Los Angeles, CA 90025"
West-Los-Angeles_CA,3118.0,3118.0,1,1,1.0,1.0,828.0,828.0,1865 Greenfield Ave Apt 102,"Los Angeles, CA 90025"
West-Los-Angeles_CA,5500.0,5500.0,2,2,2.0,2.0,2066.0,2066.0,1880 Veteran Ave Apt 211,"Los Angeles, CA 90025"
West-Los-Angeles_CA,5950.0,5950.0,3,3,3.0,3.0,1602.0,1602.0,1830 Kelton Ave Apt 13,"Los Angeles, CA 90025"
West-Los-Angeles_CA,3410.0,3410.0,2,2,2.0,2.0,,,1811 Malcolm Ave,"1811 Malcolm Ave, Los Angeles, CA 90025"
West-Los-Angeles_CA,3195.0,3195.0,1,1,1.0,1.0,609.0,609.0,1831 Sawtelle Blvd Apt 306,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4695.0,4695.0,3,3,2.0,2.0,1660.0,1660.0,1616 S Westgate Ave Apt 302,"Los Angeles, CA 90025"
West-Los-Angeles_CA,7800.0,7800.0,4,4,2.0,2.0,1493.0,1493.0,1818 Thayer Ave Apt 306,"Los Angeles, CA 90025"
West-Los-Angeles_CA,3050.0,3050.0,2,2,2.0,2.0,840.0,840.0,11574 Ohio Ave Apt 102,"Los Angeles, CA 90025"
West-Los-Angeles_CA,5195.0,5195.0,4,4,3.0,3.0,1937.0,1937.0,11346 Iowa Ave Apt 205,"Los Angeles, CA 90025"
West-Los-Angeles_CA,2400.0,2400.0,1,1,1.0,1.0,,,1811 Parnell Ave,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4250.0,4250.0,2,2,2.0,2.0,909.0,909.0,1730 Sawtelle Blvd Ph 4,"Los Angeles, CA 90025"
West-Los-Angeles_CA,5695.0,5695.0,2,2,2.0,2.0,1245.0,1245.0,12431 Rochester Ave Apt 201,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4595.0,4595.0,3,3,2.0,2.0,1209.0,1209.0,11353 LA Grange Ave Apt 1,"Los Angeles, CA 90025"
West-Los-Angeles_CA,11700.0,11700.0,4,4,4.0,4.0,3600.0,3600.0,2011 Barry Ave,"Los Angeles, CA 90025"
West-Los-Angeles_CA,3190.0,3190.0,1,1,1.0,1.0,,,1650 Sawtelle Blvd Apt 201,"Los Angeles, CA 90025"
West-Los-Angeles_CA,2750.0,2750.0,1,1,1.0,1.0,675.0,675.0,1703 Armacost Ave.,"1703 Armacost Ave, Los Angeles, CA 90025"
West-Los-Angeles_CA,8200.0,8200.0,3,3,2.0,2.0,1900.0,1900.0,2148 Kelton Ave,"Los Angeles, CA 90025"
West-Los-Angeles_CA,3850.0,3850.0,2,2,2.0,2.0,,,Westgate 1 LP,"1317 S Westgate Ave, Los Angeles, CA 90025"
West-Los-Angeles_CA,4595.0,4595.0,3,3,3.0,3.0,1474.0,1474.0,1301 Brockton Ave Apt 311,"Los Angeles, CA 90025"
West-Los-Angeles_CA,2545.0,6595.0,Studio,3,1.0,2.0,488.0,1521.0,On Butler LLC,"2140 Butler Ave, Los Angeles, CA 90025"
West-Los-Angeles_CA,4090.0,4090.0,3,3,2.0,2.0,,,1226 Amherst Ave Unit 204,"Los Angeles, CA 90025"
West-Los-Angeles_CA,5200.0,5200.0,2,2,2.0,2.0,1724.0,1724.0,1509 Greenfield Ave Ph 3,"Los Angeles, CA 90025"
West-Los-Angeles_CA,3790.0,3790.0,2,2,2.0,2.0,,,1650 Sawtelle Blvd Apt 403,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4195.0,4195.0,3,3,3.0,3.0,1324.0,1324.0,1518 Federal Ave Apt 214,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4500.0,4500.0,3,3,2.0,2.0,1500.0,1500.0,2114 Colby Ave,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4550.0,4550.0,3,3,2.0,2.0,1673.0,1673.0,1726 S Bentley Ave Apt 304,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4350.0,4350.0,2,2,3.0,3.0,1863.0,1863.0,11256 Nebraska Ave Apt 2,"Los Angeles, CA 90025"
West-Los-Angeles_CA,5500.0,5500.0,2,2,3.0,3.0,1417.0,1417.0,1828 Pandora Ave Apt 1,"Los Angeles, CA 90025"
West-Los-Angeles_CA,,,Studio,1,1.0,1.0,382.0,837.0,1249 South Bundy,"1249 S Bundy Dr, Los Angeles, CA 90025"
West-Los-Angeles_CA,3500.0,3500.0,2,2,2.0,2.0,1200.0,1200.0,11975 Texas Ave Apt 103,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4150.0,4150.0,2,2,2.0,2.0,1458.0,1458.0,1840 S Beverly Glen Blvd Apt 301,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4295.0,4295.0,3,3,3.0,3.0,1444.0,1444.0,11722 Ohio Ave Apt 301,"Los Angeles, CA 90025"
West-Los-Angeles_CA,25000.0,25000.0,5,5,6.0,6.0,4459.0,4459.0,1942 Westholme Ave,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4495.0,4495.0,2,2,3.0,3.0,1500.0,1500.0,10390 LA Grange Ave Apt 202,"Los Angeles, CA 90025"
West-Los-Angeles_CA,3595.0,3595.0,2,2,2.0,2.0,,,1438 S Barrington Ave Apt 1,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4500.0,4500.0,2,2,2.0,2.0,1816.0,1816.0,1920 Pandora Ave Apt 12,"Los Angeles, CA 90025"
West-Los-Angeles_CA,3300.0,3300.0,2,2,2.0,2.0,900.0,900.0,1951 Malcolm Ave Apt 104,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4750.0,4750.0,3,3,2.0,2.0,1511.0,1511.0,1915 Malcolm Ave Apt 401,"Los Angeles, CA 90025"
West-Los-Angeles_CA,4890.0,4890.0,3,3,2.0,2.0,1500.0,1500.0,1526 Armacost Ave Apt 205,"Los Angeles, CA 90025"
Playa-Vista_Los-Angeles_CA,2769.0,3461.0,Studio,3,1.0,2.0,527.0,1085.0,Fountain Park At Playa Vista,"13141 Fountain Park Dr, Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,4199.0,4199.0,3,3,3.0,3.0,1501.0,1501.0,5220 Inglewood Blvd,"Culver City, CA 90230"
Playa-Vista_Los-Angeles_CA,9500.0,9500.0,3,3,2.0,2.0,1909.0,1909.0,12499 Osprey Ln Apt 3,"Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,3357.0,6996.0,Studio,2,1.0,2.0,553.0,1469.0,Runway,"12760 Millennium Dr, Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,2135.0,3032.0,Studio,2,1.0,2.0,409.0,1139.0,Club Marina,"12435 W Jefferson Blvd, Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,5200.0,5200.0,2,2,2.0,2.0,1160.0,1160.0,6030 Seabluff Dr Apt 317,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3835.0,5145.0,1,2,1.0,2.0,885.0,1352.0,Villas at Playa Vista - Malibu,"12855 Runway Rd, Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,5900.0,5900.0,3,3,2.0,2.0,2200.0,2200.0,5625 Crescent Park W Apt 316,"Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,6444.0,6444.0,2,2,2.0,2.0,1920.0,1920.0,5350 Playa Vista Dr Apt 5,"Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,2980.0,5980.0,1,3,1.0,2.0,650.0,1633.0,Avalon Playa Vista,"5535 Westlawn Ave, Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,5200.0,5200.0,2,2,2.0,2.0,1659.0,1659.0,5625 Crescent Park W Apt 110,"Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,14000.0,14000.0,4,4,4.0,4.0,3458.0,3458.0,6336 Seawalk Dr,"Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,6500.0,6500.0,2,2,2.0,2.0,1297.0,1297.0,13044 Pacific Promenade Apt 422,"Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,3521.0,5059.0,1,3,1.0,2.0,764.0,1290.0,Accent,"5550 Grosvenor Blvd, Los Angeles County, CA 90066"
Playa-Vista_Los-Angeles_CA,3900.0,3900.0,2,2,2.0,2.0,780.0,780.0,12655 Bluff Creek Dr Unit 204,"Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,3613.0,4968.0,1,2,1.0,2.0,622.0,1529.0,Reveal Playa Vista,"5710 Crescent Park E, Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,2250.0,2250.0,2,2,1.0,1.0,800.0,800.0,5411 S Centinela Ave Apt 3,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,14500.0,14500.0,4,4,3.0,3.0,3148.0,3148.0,12682 Millennium,"Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,3650.0,3650.0,1,1,1.0,1.0,1074.0,1074.0,13200 Pacific Promenade Apt 422,"Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,2100.0,2100.0,2,2,1.0,1.0,583.0,583.0,11847-11849,"11847 11849 W Jefferson Blvd, Culver City, CA 90230"
Playa-Vista_Los-Angeles_CA,6450.0,6450.0,3,3,2.0,2.0,1330.0,1330.0,6030 Seabluff Dr Apt 415,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3195.0,3195.0,1,1,1.0,1.0,647.0,647.0,13200 Pacific Promenade Apt 234,"Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,3995.0,3995.0,1,1,1.0,1.0,1149.0,1149.0,13200 Pacific Promenade,"Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,1995.0,1995.0,Studio,Studio,1.0,1.0,,,5567 Inglewood Blvd Apt 4,"Culver City, CA 90230"
Playa-Vista_Los-Angeles_CA,4300.0,4300.0,2,2,2.0,2.0,1090.0,1090.0,12975 Agustin Pl Apt 120,"Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,6500.0,6500.0,2,2,3.0,3.0,2050.0,2050.0,5300 Playa Vista Dr Apt 19,"Playa Vista, CA 90094"
Playa-Vista_Los-Angeles_CA,3390.0,3390.0,2,2,1.0,1.0,907.0,907.0,13141 Fountain Park Dr # D441,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,6335.0,6335.0,3,3,2.0,2.0,1420.0,1420.0,5535 Westlawn Ave Apt 460,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,2790.0,2790.0,1,1,1.0,1.0,720.0,720.0,12435 W Jefferson Blvd Unit 1071,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,2994.0,2994.0,1,1,1.0,1.0,759.0,759.0,13141 Fountain Park Dr # A109,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,2769.0,2769.0,1,1,1.0,1.0,675.0,675.0,13141 Fountain Park Dr # A126,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,2804.0,2804.0,1,1,1.0,1.0,684.0,684.0,13141 Fountain Park Dr # D100,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,2790.0,2790.0,1,1,1.0,1.0,720.0,720.0,12435 W Jefferson Blvd Unit 1070,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,4764.0,4764.0,2,2,2.0,2.0,1120.0,1120.0,5550 Grosvenor Blvd Apt 152,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3550.0,3550.0,1,1,1.0,1.0,750.0,750.0,5535 Westlawn Ave Apt 477,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3526.0,3526.0,2,2,2.0,2.0,1012.0,1012.0,13141 Fountain Park Dr # B126,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4905.0,4905.0,2,2,2.0,2.0,1114.0,1114.0,12855 Runway Rd # 02-2213,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4320.0,4320.0,2,2,2.0,2.0,1144.0,1144.0,5535 Westlawn Ave Apt 262,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3663.0,3663.0,1,1,1.0,1.0,755.0,755.0,5710 Crescent Park E Apt 239,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3635.0,3635.0,1,1,1.0,1.0,740.0,740.0,12855 Runway Rd # 01-1341,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3555.0,3555.0,1,1,1.0,1.0,750.0,750.0,12855 Runway Rd # 04-4327,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3760.0,3760.0,1,1,1.0,1.0,740.0,740.0,12855 Runway Rd # 01-1541,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3250.0,3250.0,1,1,1.0,1.0,650.0,650.0,5535 Westlawn Ave Unit 930,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,4655.0,4655.0,2,2,2.0,2.0,1094.0,1094.0,12855 Runway Rd # 01-1444,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4075.0,4075.0,2,2,2.0,2.0,1144.0,1144.0,5535 Westlawn Ave Apt 159,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,4945.0,4945.0,1,1,1.0,1.0,1053.0,1053.0,12855 Runway Rd # 01-1426,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4495.0,4495.0,1,1,1.0,1.0,1041.0,1041.0,12855 Runway Rd # 02-2318,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4595.0,4595.0,1,1,1.0,1.0,989.0,989.0,12855 Runway Rd # 02-2115,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3366.0,3366.0,1,1,1.0,1.0,764.0,764.0,5550 Grosvenor Blvd Apt 116,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,4968.0,4968.0,2,2,2.0,2.0,1291.0,1291.0,5710 Crescent Park E Apt 106,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4730.0,4730.0,2,2,2.0,2.0,1094.0,1094.0,12855 Runway Rd # 01-1311,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4925.0,4925.0,1,1,1.0,1.0,1041.0,1041.0,12855 Runway Rd # 01-1412,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4845.0,4845.0,1,1,1.0,1.0,1053.0,1053.0,12855 Runway Rd # 01-1125,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4495.0,4495.0,2,2,2.0,2.0,1094.0,1094.0,12855 Runway Rd # 02-2245,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4764.0,4764.0,2,2,2.0,2.0,1120.0,1120.0,5550 Grosvenor Blvd Apt 152,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3526.0,3526.0,2,2,2.0,2.0,1012.0,1012.0,13141 Fountain Park Dr # B126,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3550.0,3550.0,1,1,1.0,1.0,750.0,750.0,5535 Westlawn Ave Apt 477,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3663.0,3663.0,1,1,1.0,1.0,755.0,755.0,5710 Crescent Park E Apt 239,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3547.0,3547.0,1,1,1.0,1.0,775.0,775.0,5550 Grosvenor Blvd Apt 114,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3296.0,3296.0,1,1,1.0,1.0,775.0,775.0,5550 Grosvenor Blvd Apt 348,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3440.0,3440.0,1,1,1.0,1.0,764.0,764.0,5550 Grosvenor Blvd Apt 1034,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,4980.0,4980.0,2,2,2.0,2.0,1114.0,1114.0,12855 Runway Rd # 02-2207,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4395.0,4395.0,1,1,1.0,1.0,938.0,938.0,12855 Runway Rd # 01-1216,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4913.0,4913.0,2,2,2.0,2.0,1281.0,1281.0,5710 Crescent Park E Apt 308,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4973.0,4973.0,2,2,2.0,2.0,1281.0,1281.0,5710 Crescent Park E Apt 134,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3588.0,3588.0,1,1,1.0,1.0,622.0,622.0,5710 Crescent Park E Apt 131,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4988.0,4988.0,2,2,2.0,2.0,1281.0,1281.0,5710 Crescent Park E Apt 251,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4020.0,4020.0,1,1,1.0,1.0,804.0,804.0,12855 Runway Rd # 02-2516,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3190.0,3190.0,1,1,1.0,1.0,650.0,650.0,5535 Westlawn Ave Unit 927,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3950.0,3950.0,2,2,2.0,2.0,1100.0,1100.0,5550 Grosvenor Blvd Unit 1043,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,5000.0,5000.0,2,2,2.0,2.0,1169.0,1169.0,12963 Runway Rd Unit 1162,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3300.0,3300.0,2,2,2.0,2.0,850.0,850.0,12427 W Jefferson Blvd Unit 1065,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3190.0,3190.0,1,1,1.0,1.0,650.0,650.0,5535 Westlawn Ave Unit 1122,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3790.0,3790.0,1,1,1.0,1.0,794.0,794.0,12751 Millennium Unit 1023,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3663.0,3663.0,1,1,1.0,1.0,755.0,755.0,5710 Crescent Park E Apt 225,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3391.0,3391.0,1,1,1.0,1.0,775.0,775.0,5550 Grosvenor Blvd Apt 129,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3995.0,3995.0,1,1,1.0,1.0,804.0,804.0,12855 Runway Rd # 02-2416,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4510.0,4510.0,2,2,2.0,2.0,1141.0,1141.0,5535 Westlawn Ave Unit 943,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,4240.0,4240.0,1,1,1.0,1.0,994.0,994.0,12855 Runway Rd # 01-1315,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4395.0,4395.0,1,1,1.0,1.0,983.0,983.0,12855 Runway Rd # 03-3111,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4471.0,4471.0,2,2,2.0,2.0,1120.0,1120.0,5550 Grosvenor Blvd Apt 238,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3371.0,3371.0,1,1,1.0,1.0,775.0,775.0,5550 Grosvenor Blvd Apt 235,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3561.0,3561.0,2,2,2.0,2.0,1012.0,1012.0,13141 Fountain Park Dr # E303,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3271.0,3271.0,1,1,1.0,1.0,775.0,775.0,5550 Grosvenor Blvd Apt 258,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3337.0,3337.0,1,1,1.0,1.0,775.0,775.0,5550 Grosvenor Blvd # 222,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,4022.0,4022.0,1,1,1.0,1.0,895.0,895.0,5710 Crescent Park E Apt 201,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3522.0,3522.0,1,1,1.0,1.0,775.0,775.0,5550 Grosvenor Blvd Apt 321,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3271.0,3271.0,1,1,1.0,1.0,775.0,775.0,5550 Grosvenor Blvd Apt 258,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3790.0,3790.0,1,1,1.0,1.0,723.0,723.0,12722 Millennium Apt 212,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4240.0,4240.0,1,1,1.0,1.0,994.0,994.0,12855 Runway Rd # 01-1315,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3391.0,3391.0,1,1,1.0,1.0,775.0,775.0,5550 Grosvenor Blvd Apt 129,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,4395.0,4395.0,1,1,1.0,1.0,983.0,983.0,12855 Runway Rd # 03-3111,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3561.0,3561.0,2,2,2.0,2.0,1012.0,1012.0,13141 Fountain Park Dr # E303,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3995.0,3995.0,1,1,1.0,1.0,804.0,804.0,12855 Runway Rd # 02-2416,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3613.0,3613.0,1,1,1.0,1.0,755.0,755.0,5710 Crescent Park E Apt 102,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3526.0,3526.0,2,2,2.0,2.0,979.0,979.0,13141 Fountain Park Dr # C119,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4655.0,4655.0,2,2,2.0,2.0,1094.0,1094.0,12855 Runway Rd # 01-1244,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3034.0,3034.0,1,1,1.0,1.0,684.0,684.0,13141 Fountain Park Dr # D439,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4695.0,4695.0,1,1,1.0,1.0,1053.0,1053.0,12855 Runway Rd # 03-3329,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4680.0,4680.0,2,2,2.0,2.0,1094.0,1094.0,12855 Runway Rd # 01-1324,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3731.0,3731.0,2,2,2.0,2.0,1012.0,1012.0,13141 Fountain Park Dr # A425,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,3987.0,3987.0,1,1,1.0,1.0,895.0,895.0,5710 Crescent Park E Apt 301,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4891.0,4891.0,2,2,2.0,2.0,1120.0,1120.0,5550 Grosvenor Blvd Apt 130,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,3242.0,3242.0,1,1,1.0,1.0,775.0,775.0,5550 Grosvenor Blvd Apt 201,"Los Angeles, CA 90066"
Playa-Vista_Los-Angeles_CA,5040.0,5040.0,2,2,2.0,2.0,1281.0,1281.0,5710 Crescent Park E Unit 989,"Los Angeles, CA 90094"
Playa-Vista_Los-Angeles_CA,4520.0,4520.0,2,2,2.0,2.0,1200.0,1200.0,5535 Westlawn Ave Unit 987,"Los Angeles, CA 90066"
